path,label
Garbage classification resized/metal/metal_37_aug_2.jpg,metal
Garbage classification resized/paper/paper40.jpg,paper
Garbage classification resized/metal/metal_45_aug_3.jpg,metal
Garbage classification resized/metal/metal81.jpg,metal
Garbage classification resized/metal/metal_521.jpg,metal
Garbage classification resized/paper/paper_5_aug_1.jpg,paper
Garbage classification resized/cardboard/cardboard277.jpg,cardboard
Garbage classification resized/cardboard/cardboard_27_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_46.jpg,trash
Garbage classification resized/metal/metal_536.jpg,metal
Garbage classification resized/plastic/plastic_46_aug_2.jpg,plastic
Garbage classification resized/metal/metal_592.jpg,metal
Garbage classification resized/cardboard/cardboard295.jpg,cardboard
Garbage classification resized/glass/glass_526.jpg,glass
Garbage classification resized/metal/metal2.jpg,metal
Garbage classification resized/glass/glass354.jpg,glass
Garbage classification resized/metal/metal217.jpg,metal
Garbage classification resized/glass/glass_18_aug_0.jpg,glass
Garbage classification resized/trash/trash_8_aug_3.jpg,trash
Garbage classification resized/glass/glass384.jpg,glass
Garbage classification resized/plastic/plastic91.jpg,plastic
Garbage classification resized/trash/trash_332.jpg,trash
Garbage classification resized/cardboard/cardboard36.jpg,cardboard
Garbage classification resized/paper/paper_49_aug_1.jpg,paper
Garbage classification resized/plastic/plastic77.jpg,plastic
Garbage classification resized/cardboard/cardboard3.jpg,cardboard
Garbage classification resized/glass/glass466.jpg,glass
Garbage classification resized/paper/paper205.jpg,paper
Garbage classification resized/trash/trash_38_aug_1.jpg,trash
Garbage classification resized/paper/paper_25_aug_2.jpg,paper
Garbage classification resized/glass/glass133.jpg,glass
Garbage classification resized/glass/glass356.jpg,glass
Garbage classification resized/paper/paper203.jpg,paper
Garbage classification resized/metal/metal194.jpg,metal
Garbage classification resized/trash/trash_432.jpg,trash
Garbage classification resized/cardboard/cardboard_10.jpg,cardboard
Garbage classification resized/paper/paper21.jpg,paper
Garbage classification resized/glass/glass443.jpg,glass
Garbage classification resized/trash/trash21.jpg,trash
Garbage classification resized/glass/glass486.jpg,glass
Garbage classification resized/plastic/plastic_15_aug_2.jpg,plastic
Garbage classification resized/cardboard/cardboard_484.jpg,cardboard
Garbage classification resized/glass/glass_547.jpg,glass
Garbage classification resized/paper/paper182.jpg,paper
Garbage classification resized/glass/glass_32_aug_3.jpg,glass
Garbage classification resized/paper/paper415.jpg,paper
Garbage classification resized/paper/paper_9_aug_0.jpg,paper
Garbage classification resized/glass/glass_37_aug_2.jpg,glass
Garbage classification resized/plastic/plastic_12_aug_2.jpg,plastic
Garbage classification resized/metal/metal_43.jpg,metal
Garbage classification resized/trash/trash_42.jpg,trash
Garbage classification resized/paper/paper409.jpg,paper
Garbage classification resized/metal/metal_516.jpg,metal
Garbage classification resized/glass/glass459.jpg,glass
Garbage classification resized/plastic/plastic_529.jpg,plastic
Garbage classification resized/metal/metal_7_aug_2.jpg,metal
Garbage classification resized/cardboard/cardboard_551.jpg,cardboard
Garbage classification resized/trash/trash_46_aug_3.jpg,trash
Garbage classification resized/plastic/plastic434.jpg,plastic
Garbage classification resized/plastic/plastic_524.jpg,plastic
Garbage classification resized/plastic/plastic405.jpg,plastic
Garbage classification resized/cardboard/cardboard_16_aug_2.jpg,cardboard
Garbage classification resized/metal/metal216.jpg,metal
Garbage classification resized/metal/metal_477.jpg,metal
Garbage classification resized/plastic/plastic_50_aug_0.jpg,plastic
Garbage classification resized/cardboard/cardboard158.jpg,cardboard
Garbage classification resized/metal/metal248.jpg,metal
Garbage classification resized/paper/paper224.jpg,paper
Garbage classification resized/metal/metal261.jpg,metal
Garbage classification resized/plastic/plastic381.jpg,plastic
Garbage classification resized/trash/trash_196.jpg,trash
Garbage classification resized/paper/paper_23_aug_3.jpg,paper
Garbage classification resized/paper/paper_30_aug_1.jpg,paper
Garbage classification resized/plastic/plastic_532.jpg,plastic
Garbage classification resized/glass/glass286.jpg,glass
Garbage classification resized/paper/paper588.jpg,paper
Garbage classification resized/cardboard/cardboard329.jpg,cardboard
Garbage classification resized/trash/trash_20.jpg,trash
Garbage classification resized/glass/glass128.jpg,glass
Garbage classification resized/metal/metal_43_aug_2.jpg,metal
Garbage classification resized/trash/trash_398.jpg,trash
Garbage classification resized/plastic/plastic331.jpg,plastic
Garbage classification resized/trash/trash_15_aug_0.jpg,trash
Garbage classification resized/paper/paper120.jpg,paper
Garbage classification resized/trash/trash_0_aug_3.jpg,trash
Garbage classification resized/metal/metal_21_aug_3.jpg,metal
Garbage classification resized/trash/trash_12_aug_3.jpg,trash
Garbage classification resized/paper/paper_20.jpg,paper
Garbage classification resized/metal/metal327.jpg,metal
Garbage classification resized/trash/trash_438.jpg,trash
Garbage classification resized/metal/metal_563.jpg,metal
Garbage classification resized/cardboard/cardboard_563.jpg,cardboard
Garbage classification resized/metal/metal180.jpg,metal
Garbage classification resized/trash/trash101.jpg,trash
Garbage classification resized/trash/trash_195.jpg,trash
Garbage classification resized/plastic/plastic9.jpg,plastic
Garbage classification resized/cardboard/cardboard_14.jpg,cardboard
Garbage classification resized/trash/trash_162.jpg,trash
Garbage classification resized/trash/trash_44_aug_3.jpg,trash
Garbage classification resized/plastic/plastic26.jpg,plastic
Garbage classification resized/cardboard/cardboard65.jpg,cardboard
Garbage classification resized/glass/glass_25_aug_2.jpg,glass
Garbage classification resized/metal/metal87.jpg,metal
Garbage classification resized/metal/metal_8_aug_0.jpg,metal
Garbage classification resized/metal/metal_487.jpg,metal
Garbage classification resized/cardboard/cardboard359.jpg,cardboard
Garbage classification resized/metal/metal399.jpg,metal
Garbage classification resized/paper/paper544.jpg,paper
Garbage classification resized/trash/trash90.jpg,trash
Garbage classification resized/glass/glass2.jpg,glass
Garbage classification resized/trash/trash81.jpg,trash
Garbage classification resized/paper/paper_8_aug_0.jpg,paper
Garbage classification resized/glass/glass_4_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard272.jpg,cardboard
Garbage classification resized/cardboard/cardboard_25_aug_1.jpg,cardboard
Garbage classification resized/glass/glass280.jpg,glass
Garbage classification resized/trash/trash_24.jpg,trash
Garbage classification resized/trash/trash_373.jpg,trash
Garbage classification resized/glass/glass426.jpg,glass
Garbage classification resized/cardboard/cardboard_583.jpg,cardboard
Garbage classification resized/glass/glass_589.jpg,glass
Garbage classification resized/trash/trash_568.jpg,trash
Garbage classification resized/metal/metal304.jpg,metal
Garbage classification resized/plastic/plastic_558.jpg,plastic
Garbage classification resized/cardboard/cardboard148.jpg,cardboard
Garbage classification resized/plastic/plastic443.jpg,plastic
Garbage classification resized/cardboard/cardboard_18.jpg,cardboard
Garbage classification resized/paper/paper447.jpg,paper
Garbage classification resized/cardboard/cardboard_470.jpg,cardboard
Garbage classification resized/trash/trash_278.jpg,trash
Garbage classification resized/paper/paper442.jpg,paper
Garbage classification resized/glass/glass_2.png,glass
Garbage classification resized/glass/glass408.jpg,glass
Garbage classification resized/metal/metal236.jpg,metal
Garbage classification resized/metal/metal279.jpg,metal
Garbage classification resized/metal/metal42.jpg,metal
Garbage classification resized/paper/paper555.jpg,paper
Garbage classification resized/plastic/plastic_484.jpg,plastic
Garbage classification resized/plastic/plastic136.jpg,plastic
Garbage classification resized/metal/metal389.jpg,metal
Garbage classification resized/glass/glass220.jpg,glass
Garbage classification resized/paper/paper345.jpg,paper
Garbage classification resized/trash/trash55.jpg,trash
Garbage classification resized/metal/metal_588.jpg,metal
Garbage classification resized/trash/trash62.jpg,trash
Garbage classification resized/trash/trash_371.jpg,trash
Garbage classification resized/plastic/plastic_513.jpg,plastic
Garbage classification resized/paper/paper165.jpg,paper
Garbage classification resized/glass/glass_575.jpg,glass
Garbage classification resized/plastic/plastic137.jpg,plastic
Garbage classification resized/metal/metal218.jpg,metal
Garbage classification resized/cardboard/cardboard140.jpg,cardboard
Garbage classification resized/cardboard/cardboard_478.jpg,cardboard
Garbage classification resized/cardboard/cardboard108.jpg,cardboard
Garbage classification resized/trash/trash_313.jpg,trash
Garbage classification resized/trash/trash_218.jpg,trash
Garbage classification resized/trash/trash_20_aug_3.jpg,trash
Garbage classification resized/cardboard/cardboard59.jpg,cardboard
Garbage classification resized/plastic/plastic475.jpg,plastic
Garbage classification resized/trash/trash_167.jpg,trash
Garbage classification resized/plastic/plastic56.jpg,plastic
Garbage classification resized/cardboard/cardboard_0.jpg,cardboard
Garbage classification resized/metal/metal171.jpg,metal
Garbage classification resized/plastic/plastic_566.jpg,plastic
Garbage classification resized/trash/trash129.jpg,trash
Garbage classification resized/paper/paper_7_aug_3.jpg,paper
Garbage classification resized/plastic/plastic335.jpg,plastic
Garbage classification resized/metal/metal_460.jpg,metal
Garbage classification resized/metal/metal_43_aug_1.jpg,metal
Garbage classification resized/cardboard/cardboard_579.jpg,cardboard
Garbage classification resized/metal/metal69.jpg,metal
Garbage classification resized/paper/paper_12_aug_3.jpg,paper
Garbage classification resized/glass/glass_35.jpg,glass
Garbage classification resized/cardboard/cardboard29.jpg,cardboard
Garbage classification resized/paper/paper376.jpg,paper
Garbage classification resized/trash/trash_385.jpg,trash
Garbage classification resized/trash/trash_46_aug_2.jpg,trash
Garbage classification resized/metal/metal_13_aug_2.jpg,metal
Garbage classification resized/metal/metal179.jpg,metal
Garbage classification resized/plastic/plastic210.jpg,plastic
Garbage classification resized/paper/paper342.jpg,paper
Garbage classification resized/plastic/plastic472.jpg,plastic
Garbage classification resized/cardboard/cardboard_41.jpg,cardboard
Garbage classification resized/trash/trash_545.jpg,trash
Garbage classification resized/paper/paper479.jpg,paper
Garbage classification resized/plastic/plastic274.jpg,plastic
Garbage classification resized/paper/paper_46_aug_1.jpg,paper
Garbage classification resized/paper/paper421.jpg,paper
Garbage classification resized/cardboard/cardboard177.jpg,cardboard
Garbage classification resized/plastic/plastic73.jpg,plastic
Garbage classification resized/glass/glass_532.jpg,glass
Garbage classification resized/cardboard/cardboard_13_aug_1.jpg,cardboard
Garbage classification resized/metal/metal_2_aug_0.jpg,metal
Garbage classification resized/plastic/plastic69.jpg,plastic
Garbage classification resized/trash/trash_356.jpg,trash
Garbage classification resized/trash/trash_266.jpg,trash
Garbage classification resized/metal/metal_39_aug_1.jpg,metal
Garbage classification resized/plastic/plastic_563.jpg,plastic
Garbage classification resized/cardboard/cardboard_545.jpg,cardboard
Garbage classification resized/cardboard/cardboard224.jpg,cardboard
Garbage classification resized/plastic/plastic430.jpg,plastic
Garbage classification resized/glass/glass_23.jpg,glass
Garbage classification resized/trash/trash_138.jpg,trash
Garbage classification resized/paper/paper582.jpg,paper
Garbage classification resized/trash/trash_261.jpg,trash
Garbage classification resized/cardboard/cardboard373.jpg,cardboard
Garbage classification resized/cardboard/cardboard271.jpg,cardboard
Garbage classification resized/trash/trash115.jpg,trash
Garbage classification resized/cardboard/cardboard119.jpg,cardboard
Garbage classification resized/plastic/plastic291.jpg,plastic
Garbage classification resized/trash/trash_216.jpg,trash
Garbage classification resized/trash/trash_293.jpg,trash
Garbage classification resized/metal/metal388.jpg,metal
Garbage classification resized/plastic/plastic453.jpg,plastic
Garbage classification resized/trash/trash_448.jpg,trash
Garbage classification resized/cardboard/cardboard_590.jpg,cardboard
Garbage classification resized/metal/metal_16_aug_1.jpg,metal
Garbage classification resized/glass/glass_1.jpg,glass
Garbage classification resized/trash/trash_19.jpg,trash
Garbage classification resized/plastic/plastic342.jpg,plastic
Garbage classification resized/cardboard/cardboard199.jpg,cardboard
Garbage classification resized/cardboard/cardboard273.jpg,cardboard
Garbage classification resized/trash/trash128.jpg,trash
Garbage classification resized/trash/trash_34_aug_2.jpg,trash
Garbage classification resized/cardboard/cardboard_508.jpg,cardboard
Garbage classification resized/paper/paper429.jpg,paper
Garbage classification resized/cardboard/cardboard_557.jpg,cardboard
Garbage classification resized/metal/metal32.jpg,metal
Garbage classification resized/metal/metal_482.jpg,metal
Garbage classification resized/trash/trash_5_aug_0.jpg,trash
Garbage classification resized/glass/glass249.jpg,glass
Garbage classification resized/metal/metal120.jpg,metal
Garbage classification resized/trash/trash_380.jpg,trash
Garbage classification resized/cardboard/cardboard4.jpg,cardboard
Garbage classification resized/cardboard/cardboard_439.jpg,cardboard
Garbage classification resized/glass/glass233.jpg,glass
Garbage classification resized/glass/glass310.jpg,glass
Garbage classification resized/metal/metal_36.jpeg,metal
Garbage classification resized/trash/trash_303.jpg,trash
Garbage classification resized/trash/trash_210.jpg,trash
Garbage classification resized/metal/metal_496.jpg,metal
Garbage classification resized/cardboard/cardboard369.jpg,cardboard
Garbage classification resized/plastic/plastic_21_aug_2.jpg,plastic
Garbage classification resized/paper/paper_37.jpg,paper
Garbage classification resized/plastic/plastic303.jpg,plastic
Garbage classification resized/plastic/plastic_33_aug_1.jpg,plastic
Garbage classification resized/paper/paper116.jpg,paper
Garbage classification resized/trash/trash_375.jpg,trash
Garbage classification resized/cardboard/cardboard366.jpg,cardboard
Garbage classification resized/plastic/plastic_14.jpg,plastic
Garbage classification resized/paper/paper217.jpg,paper
Garbage classification resized/glass/glass_10_aug_3.jpg,glass
Garbage classification resized/glass/glass12.jpg,glass
Garbage classification resized/plastic/plastic_10_aug_3.jpg,plastic
Garbage classification resized/paper/paper419.jpg,paper
Garbage classification resized/paper/paper396.jpg,paper
Garbage classification resized/glass/glass227.jpg,glass
Garbage classification resized/trash/trash_10.jpg,trash
Garbage classification resized/metal/metal_13.jpg,metal
Garbage classification resized/plastic/plastic343.jpg,plastic
Garbage classification resized/paper/paper210.jpg,paper
Garbage classification resized/trash/trash_288.jpg,trash
Garbage classification resized/cardboard/cardboard_26_aug_0.jpg,cardboard
Garbage classification resized/cardboard/cardboard_46_aug_0.jpg,cardboard
Garbage classification resized/plastic/plastic163.jpg,plastic
Garbage classification resized/metal/metal_484.jpg,metal
Garbage classification resized/plastic/plastic_483.jpg,plastic
Garbage classification resized/paper/paper571.jpg,paper
Garbage classification resized/glass/glass_29_aug_2.jpg,glass
Garbage classification resized/cardboard/cardboard_46_aug_2.jpg,cardboard
Garbage classification resized/metal/metal_481.jpg,metal
Garbage classification resized/paper/paper108.jpg,paper
Garbage classification resized/cardboard/cardboard178.jpg,cardboard
Garbage classification resized/glass/glass342.jpg,glass
Garbage classification resized/glass/glass_22.jpg,glass
Garbage classification resized/paper/paper_16.jpg,paper
Garbage classification resized/plastic/plastic263.jpg,plastic
Garbage classification resized/plastic/plastic373.jpg,plastic
Garbage classification resized/glass/glass68.jpg,glass
Garbage classification resized/cardboard/cardboard154.jpg,cardboard
Garbage classification resized/paper/paper349.jpg,paper
Garbage classification resized/plastic/plastic193.jpg,plastic
Garbage classification resized/cardboard/cardboard267.jpg,cardboard
Garbage classification resized/cardboard/cardboard376.jpg,cardboard
Garbage classification resized/metal/metal_40_aug_1.jpg,metal
Garbage classification resized/paper/paper_31_aug_1.jpg,paper
Garbage classification resized/paper/paper_3_aug_3.jpg,paper
Garbage classification resized/cardboard/cardboard_434.jpg,cardboard
Garbage classification resized/glass/glass112.jpg,glass
Garbage classification resized/metal/metal_45.jpg,metal
Garbage classification resized/trash/trash_260.jpg,trash
Garbage classification resized/metal/metal_10_aug_3.jpg,metal
Garbage classification resized/trash/trash_222.jpg,trash
Garbage classification resized/glass/glass328.jpg,glass
Garbage classification resized/trash/trash_534.jpg,trash
Garbage classification resized/metal/metal343.jpg,metal
Garbage classification resized/trash/trash_25_aug_3.jpg,trash
Garbage classification resized/glass/glass_0_aug_3.jpg,glass
Garbage classification resized/metal/metal395.jpg,metal
Garbage classification resized/trash/trash_187.jpg,trash
Garbage classification resized/trash/trash_280.jpg,trash
Garbage classification resized/cardboard/cardboard336.jpg,cardboard
Garbage classification resized/glass/glass476.jpg,glass
Garbage classification resized/paper/paper357.jpg,paper
Garbage classification resized/cardboard/cardboard290.jpg,cardboard
Garbage classification resized/glass/glass_33_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard32.jpg,cardboard
Garbage classification resized/paper/paper_28.jpg,paper
Garbage classification resized/metal/metal52.jpg,metal
Garbage classification resized/trash/trash_7_aug_3.jpg,trash
Garbage classification resized/paper/paper192.jpg,paper
Garbage classification resized/metal/metal192.jpg,metal
Garbage classification resized/paper/paper527.jpg,paper
Garbage classification resized/metal/metal_12.jpg,metal
Garbage classification resized/plastic/plastic191.jpg,plastic
Garbage classification resized/plastic/plastic358.jpg,plastic
Garbage classification resized/metal/metal315.jpg,metal
Garbage classification resized/trash/trash_381.jpg,trash
Garbage classification resized/trash/trash_11_aug_2.jpg,trash
Garbage classification resized/paper/paper592.jpg,paper
Garbage classification resized/metal/metal_18_aug_0.jpg,metal
Garbage classification resized/trash/trash_208.jpg,trash
Garbage classification resized/metal/metal_4_aug_2.jpg,metal
Garbage classification resized/plastic/plastic_43_aug_3.jpg,plastic
Garbage classification resized/cardboard/cardboard_20.jpg,cardboard
Garbage classification resized/glass/glass_32_aug_1.jpg,glass
Garbage classification resized/glass/glass462.jpg,glass
Garbage classification resized/cardboard/cardboard_29_aug_3.jpg,cardboard
Garbage classification resized/paper/paper_16_aug_0.jpg,paper
Garbage classification resized/trash/trash_257.jpg,trash
Garbage classification resized/paper/paper_19.jpeg,paper
Garbage classification resized/plastic/plastic_48_aug_0.jpg,plastic
Garbage classification resized/paper/paper18.jpg,paper
Garbage classification resized/trash/trash_1_aug_1.jpg,trash
Garbage classification resized/trash/trash_45_aug_1.jpg,trash
Garbage classification resized/plastic/plastic360.jpg,plastic
Garbage classification resized/trash/trash_316.jpg,trash
Garbage classification resized/glass/glass380.jpg,glass
Garbage classification resized/metal/metal249.jpg,metal
Garbage classification resized/glass/glass313.jpg,glass
Garbage classification resized/paper/paper93.jpg,paper
Garbage classification resized/metal/metal80.jpg,metal
Garbage classification resized/paper/paper319.jpg,paper
Garbage classification resized/metal/metal296.jpg,metal
Garbage classification resized/glass/glass460.jpg,glass
Garbage classification resized/paper/paper_25.jpg,paper
Garbage classification resized/paper/paper170.jpg,paper
Garbage classification resized/trash/trash_506.jpg,trash
Garbage classification resized/metal/metal_430.jpg,metal
Garbage classification resized/cardboard/cardboard_47_aug_0.jpg,cardboard
Garbage classification resized/plastic/plastic224.jpg,plastic
Garbage classification resized/glass/glass_558.jpg,glass
Garbage classification resized/plastic/plastic_45_aug_3.jpg,plastic
Garbage classification resized/trash/trash114.jpg,trash
Garbage classification resized/trash/trash71.jpg,trash
Garbage classification resized/cardboard/cardboard_4_aug_0.jpg,cardboard
Garbage classification resized/plastic/plastic105.jpg,plastic
Garbage classification resized/glass/glass_42_aug_2.jpg,glass
Garbage classification resized/glass/glass474.jpg,glass
Garbage classification resized/glass/glass441.jpg,glass
Garbage classification resized/trash/trash_165.jpg,trash
Garbage classification resized/metal/metal_29_aug_0.jpg,metal
Garbage classification resized/cardboard/cardboard_419.jpg,cardboard
Garbage classification resized/plastic/plastic146.jpg,plastic
Garbage classification resized/plastic/plastic_6.png,plastic
Garbage classification resized/paper/paper179.jpg,paper
Garbage classification resized/paper/paper87.jpg,paper
Garbage classification resized/cardboard/cardboard347.jpg,cardboard
Garbage classification resized/plastic/plastic_507.jpg,plastic
Garbage classification resized/cardboard/cardboard96.jpg,cardboard
Garbage classification resized/cardboard/cardboard90.jpg,cardboard
Garbage classification resized/metal/metal73.jpg,metal
Garbage classification resized/cardboard/cardboard114.jpg,cardboard
Garbage classification resized/cardboard/cardboard_42_aug_3.jpg,cardboard
Garbage classification resized/plastic/plastic_36_aug_2.jpg,plastic
Garbage classification resized/plastic/plastic_35.jpg,plastic
Garbage classification resized/metal/metal_438.jpg,metal
Garbage classification resized/plastic/plastic272.jpg,plastic
Garbage classification resized/trash/trash122.jpg,trash
Garbage classification resized/trash/trash_4.jpg,trash
Garbage classification resized/glass/glass186.jpg,glass
Garbage classification resized/glass/glass382.jpg,glass
Garbage classification resized/metal/metal_587.jpg,metal
Garbage classification resized/paper/paper510.jpg,paper
Garbage classification resized/glass/glass_540.jpg,glass
Garbage classification resized/trash/trash_14.jpg,trash
Garbage classification resized/trash/trash_44_aug_0.jpg,trash
Garbage classification resized/metal/metal_39.jpg,metal
Garbage classification resized/cardboard/cardboard_575.jpg,cardboard
Garbage classification resized/plastic/plastic388.jpg,plastic
Garbage classification resized/plastic/plastic252.jpg,plastic
Garbage classification resized/glass/glass475.jpg,glass
Garbage classification resized/cardboard/cardboard_6.png,cardboard
Garbage classification resized/metal/metal_6_aug_3.jpg,metal
Garbage classification resized/cardboard/cardboard_32_aug_0.jpg,cardboard
Garbage classification resized/plastic/plastic202.jpg,plastic
Garbage classification resized/metal/metal_553.jpg,metal
Garbage classification resized/cardboard/cardboard_18_aug_1.jpg,cardboard
Garbage classification resized/cardboard/cardboard_29.jpg,cardboard
Garbage classification resized/cardboard/cardboard_10_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_198.jpg,trash
Garbage classification resized/cardboard/cardboard134.jpg,cardboard
Garbage classification resized/metal/metal_434.jpg,metal
Garbage classification resized/cardboard/cardboard_43_aug_1.jpg,cardboard
Garbage classification resized/paper/paper_36_aug_3.jpg,paper
Garbage classification resized/glass/glass340.jpg,glass
Garbage classification resized/plastic/plastic169.jpg,plastic
Garbage classification resized/trash/trash_22.jpg,trash
Garbage classification resized/metal/metal_14_aug_2.jpg,metal
Garbage classification resized/metal/metal48.jpg,metal
Garbage classification resized/plastic/plastic_505.jpg,plastic
Garbage classification resized/plastic/plastic233.jpg,plastic
Garbage classification resized/paper/paper_32.jpg,paper
Garbage classification resized/cardboard/cardboard_522.jpg,cardboard
Garbage classification resized/paper/paper441.jpg,paper
Garbage classification resized/glass/glass_35_aug_3.jpg,glass
Garbage classification resized/paper/paper589.jpg,paper
Garbage classification resized/metal/metal_6.jpg,metal
Garbage classification resized/plastic/plastic64.jpg,plastic
Garbage classification resized/metal/metal_513.jpg,metal
Garbage classification resized/metal/metal_454.jpg,metal
Garbage classification resized/cardboard/cardboard374.jpg,cardboard
Garbage classification resized/paper/paper178.jpg,paper
Garbage classification resized/paper/paper88.jpg,paper
Garbage classification resized/cardboard/cardboard21.jpg,cardboard
Garbage classification resized/cardboard/cardboard381.jpg,cardboard
Garbage classification resized/cardboard/cardboard115.jpg,cardboard
Garbage classification resized/metal/metal_0.jpg,metal
Garbage classification resized/glass/glass153.jpg,glass
Garbage classification resized/paper/paper507.jpg,paper
Garbage classification resized/paper/paper_3.jpg,paper
Garbage classification resized/metal/metal_489.jpg,metal
Garbage classification resized/trash/trash_160.jpg,trash
Garbage classification resized/glass/glass424.jpg,glass
Garbage classification resized/cardboard/cardboard_452.jpg,cardboard
Garbage classification resized/trash/trash_522.jpg,trash
Garbage classification resized/metal/metal_573.jpg,metal
Garbage classification resized/cardboard/cardboard_481.jpg,cardboard
Garbage classification resized/glass/glass202.jpg,glass
Garbage classification resized/metal/metal260.jpg,metal
Garbage classification resized/plastic/plastic473.jpg,plastic
Garbage classification resized/paper/paper331.jpg,paper
Garbage classification resized/glass/glass417.jpg,glass
Garbage classification resized/glass/glass_13_aug_3.jpg,glass
Garbage classification resized/paper/paper375.jpg,paper
Garbage classification resized/plastic/plastic_575.jpg,plastic
Garbage classification resized/paper/paper_2_aug_0.jpg,paper
Garbage classification resized/metal/metal336.jpg,metal
Garbage classification resized/plastic/plastic129.jpg,plastic
Garbage classification resized/trash/trash63.jpg,trash
Garbage classification resized/trash/trash_44_aug_1.jpg,trash
Garbage classification resized/trash/trash_226.jpg,trash
Garbage classification resized/glass/glass295.jpg,glass
Garbage classification resized/plastic/plastic420.jpg,plastic
Garbage classification resized/paper/paper359.jpg,paper
Garbage classification resized/metal/metal_11_aug_1.jpg,metal
Garbage classification resized/metal/metal_498.jpg,metal
Garbage classification resized/metal/metal_47.jpg,metal
Garbage classification resized/paper/paper104.jpg,paper
Garbage classification resized/metal/metal_15_aug_3.jpg,metal
Garbage classification resized/paper/paper310.jpg,paper
Garbage classification resized/cardboard/cardboard_47_aug_3.jpg,cardboard
Garbage classification resized/trash/trash_342.jpg,trash
Garbage classification resized/metal/metal232.jpg,metal
Garbage classification resized/glass/glass_8_aug_2.jpg,glass
Garbage classification resized/metal/metal134.jpg,metal
Garbage classification resized/paper/paper_31.jpg,paper
Garbage classification resized/cardboard/cardboard_540.jpg,cardboard
Garbage classification resized/trash/trash_26.jpg,trash
Garbage classification resized/glass/glass306.jpg,glass
Garbage classification resized/trash/trash_207.jpg,trash
Garbage classification resized/glass/glass126.jpg,glass
Garbage classification resized/trash/trash_43_aug_1.jpg,trash
Garbage classification resized/glass/glass_511.jpg,glass
Garbage classification resized/metal/metal153.jpg,metal
Garbage classification resized/trash/trash_219.jpg,trash
Garbage classification resized/cardboard/cardboard_9.jpeg,cardboard
Garbage classification resized/trash/trash_5.jpg,trash
Garbage classification resized/plastic/plastic_34.jpg,plastic
Garbage classification resized/trash/trash_14_aug_3.jpg,trash
Garbage classification resized/metal/metal135.jpg,metal
Garbage classification resized/plastic/plastic444.jpg,plastic
Garbage classification resized/paper/paper_28_aug_1.jpg,paper
Garbage classification resized/cardboard/cardboard_25.jpg,cardboard
Garbage classification resized/metal/metal_423.jpg,metal
Garbage classification resized/glass/glass250.jpg,glass
Garbage classification resized/plastic/plastic458.jpg,plastic
Garbage classification resized/plastic/plastic_5_aug_2.jpg,plastic
Garbage classification resized/glass/glass151.jpg,glass
Garbage classification resized/plastic/plastic_498.jpg,plastic
Garbage classification resized/cardboard/cardboard191.jpg,cardboard
Garbage classification resized/glass/glass_44.jpeg,glass
Garbage classification resized/glass/glass_7.jpg,glass
Garbage classification resized/metal/metal_18_aug_2.jpg,metal
Garbage classification resized/glass/glass_38_aug_0.jpg,glass
Garbage classification resized/plastic/plastic347.jpg,plastic
Garbage classification resized/paper/paper148.jpg,paper
Garbage classification resized/paper/paper_0_aug_3.jpg,paper
Garbage classification resized/metal/metal86.jpg,metal
Garbage classification resized/cardboard/cardboard_45_aug_1.jpg,cardboard
Garbage classification resized/plastic/plastic_45_aug_2.jpg,plastic
Garbage classification resized/cardboard/cardboard53.jpg,cardboard
Garbage classification resized/paper/paper137.jpg,paper
Garbage classification resized/plastic/plastic132.jpg,plastic
Garbage classification resized/metal/metal_554.jpg,metal
Garbage classification resized/metal/metal_585.jpg,metal
Garbage classification resized/trash/trash_197.jpg,trash
Garbage classification resized/plastic/plastic40.jpg,plastic
Garbage classification resized/glass/glass376.jpg,glass
Garbage classification resized/glass/glass164.jpg,glass
Garbage classification resized/plastic/plastic346.jpg,plastic
Garbage classification resized/metal/metal_414.jpg,metal
Garbage classification resized/paper/paper567.jpg,paper
Garbage classification resized/glass/glass45.jpg,glass
Garbage classification resized/trash/trash_546.jpg,trash
Garbage classification resized/plastic/plastic_43.jpg,plastic
Garbage classification resized/paper/paper_17_aug_0.jpg,paper
Garbage classification resized/trash/trash_377.jpg,trash
Garbage classification resized/glass/glass61.jpg,glass
Garbage classification resized/trash/trash_24_aug_0.jpg,trash
Garbage classification resized/glass/glass269.jpg,glass
Garbage classification resized/glass/glass312.jpg,glass
Garbage classification resized/plastic/plastic_18_aug_3.jpg,plastic
Garbage classification resized/metal/metal_34_aug_0.jpg,metal
Garbage classification resized/glass/glass363.jpg,glass
Garbage classification resized/trash/trash_578.jpg,trash
Garbage classification resized/plastic/plastic_578.jpg,plastic
Garbage classification resized/metal/metal_11_aug_3.jpg,metal
Garbage classification resized/glass/glass_47_aug_2.jpg,glass
Garbage classification resized/plastic/plastic_33_aug_3.jpg,plastic
Garbage classification resized/glass/glass450.jpg,glass
Garbage classification resized/cardboard/cardboard153.jpg,cardboard
Garbage classification resized/paper/paper82.jpg,paper
Garbage classification resized/paper/paper298.jpg,paper
Garbage classification resized/trash/trash_149.jpg,trash
Garbage classification resized/glass/glass_5_aug_0.jpg,glass
Garbage classification resized/glass/glass131.jpg,glass
